0,0.708203136920929,-0.07177734375,-9.58466815948486,0,0,0,131,117,226
0,0.684277355670929,-0.0574218779802322,-9.57988262176514,0,0,0,135,111,224
1,0.679492175579071,-0.0622070319950581,-9.54638671875,0,0,0,132,114,224
2,0.679492175579071,-0.0622070319950581,-9.53681659698486,0,0,0,131,115,224
3,0.674707055091858,-0.0574218779802322,-9.5703125,0,0,0,130,116,227
4,0.69384765625,-0.0669921860098839,-9.55117225646973,0,0,0,131,117,225
5,0.684277355670929,-0.0622070319950581,-9.56074237823486,0,0,0,129,116,223
6,0.703417956829071,-0.07177734375,-9.55595684051514,0,0,0,132,117,225
7,0.69384765625,-0.0622070319950581,-9.55117225646973,0,0,0,133,116,228
8,0.698632836341858,-0.0622070319950581,-9.54160213470459,0,0,0,135,117,227
9,0.689062535762787,-0.0622070319950581,-9.55117225646973,0,0,0,133,117,229
10,0.684277355670929,-0.0622070319950581,-9.54638671875,0,0,0,132,115,227
11,0.684277355670929,-0.0430664084851742,-9.54638671875,0,0,0,132,114,225
12,0.669921875,-0.0622070319950581,-9.53681659698486,0,0,0,134,113,225
13,0.684277355670929,-0.0430664084851742,-9.56552791595459,0,0,0,132,115,224
14,0.674707055091858,-0.0765625014901161,-9.54638671875,0,0,0,129,116,227
15,0.684277355670929,-0.0574218779802322,-9.57509803771973,0,0,0,127,116,227
16,0.689062535762787,-0.0669921860098839,-9.57988262176514,0,0,0,129,119,227
17,0.689062535762787,-0.0669921860098839,-9.55595684051514,0,0,0,130,119,227
18,0.689062535762787,-0.07177734375,-9.56074237823486,0,0,0,136,121,234
19,0.674707055091858,-0.0478515625,-9.54638671875,0,0,0,135,117,230
20,0.679492175579071,-0.0669921860098839,-9.55595684051514,0,0,0,134,115,228
21,0.689062535762787,-0.0526367202401161,-9.56074237823486,0,0,0,134,116,227
22,0.684277355670929,-0.0574218779802322,-9.55595684051514,0,0,0,132,116,226
23,0.698632836341858,-0.0765625014901161,-9.57988262176514,0,0,0,134,116,225
24,0.679492175579071,-0.07177734375,-9.56074237823486,0,0,0,131,112,227
25,0.698632836341858,-0.0526367202401161,-9.56074237823486,0,0,0,133,115,227
26,0.689062535762787,-0.0669921860098839,-9.54638671875,0,0,0,135,113,227
27,0.689062535762787,-0.0622070319950581,-9.55117225646973,0,0,0,131,117,229
28,0.69384765625,-0.0622070319950581,-9.5703125,0,0,0,131,115,224
29,0.698632836341858,-0.0622070319950581,-9.57988262176514,0,0,0,131,115,223
30,0.689062535762787,-0.0669921860098839,-9.54638671875,0,0,0,130,112,225
31,0.684277355670929,-0.0574218779802322,-9.55595684051514,0,0,0,130,115,225
32,0.698632836341858,-0.0478515625,-9.55595684051514,0,0,0,130,117,225
33,0.684277355670929,-0.0574218779802322,-9.5703125,0,0,0,130,114,224
34,0.689062535762787,-0.0574218779802322,-9.55117225646973,0,0,0,130,112,225
35,0.684277355670929,-0.0574218779802322,-9.54638671875,0,0,0,131,115,228
36,0.69384765625,-0.0478515625,-9.5703125,0,0,0,129,117,226
37,0.69384765625,-0.0574218779802322,-9.57988262176514,0,0,0,131,117,224
38,0.684277355670929,-0.0526367202401161,-9.53681659698486,0,0,0,131,116,225
39,0.679492175579071,-0.0526367202401161,-9.5703125,0,0,0,131,117,226
40,0.689062535762787,-0.0574218779802322,-9.55117225646973,0,0,0,133,119,226
41,0.679492175579071,-0.0574218779802322,-9.5703125,0,0,0,133,117,225
42,0.679492175579071,-0.0574218779802322,-9.55595684051514,0,0,0,133,112,227
43,0.679492175579071,-0.0622070319950581,-9.55595684051514,0,0,0,132,113,224
44,0.689062535762787,-0.07177734375,-9.57509803771973,0,0,0,133,114,224
45,0.689062535762787,-0.0622070319950581,-9.56074237823486,0,0,0,130,118,223
46,0.684277355670929,-0.0669921860098839,-9.57509803771973,0,0,0,133,119,222
47,0.674707055091858,-0.0430664084851742,-9.54638671875,0,0,0,133,118,221
48,0.674707055091858,-0.0622070319950581,-9.56552791595459,0,0,0,131,115,221
49,0.689062535762787,-0.0574218779802322,-9.56552791595459,0,0,0,131,115,222
50,0.679492175579071,-0.0526367202401161,-9.5703125,0,0,0,134,116,225
51,0.69384765625,-0.0574218779802322,-9.57509803771973,0,0,0,130,119,228
52,0.689062535762787,-0.0526367202401161,-9.57988262176514,0,0,0,129,117,228
53,0.674707055091858,-0.0574218779802322,-9.55117225646973,0,0,0,131,117,226
54,0.684277355670929,-0.0765625014901161,-9.54160213470459,0,0,0,133,119,228
55,0.69384765625,-0.0669921860098839,-9.54160213470459,0,0,0,132,117,226
56,0.674707055091858,-0.0622070319950581,-9.56074237823486,0,0,0,128,116,224
57,0.689062535762787,-0.0526367202401161,-9.55117225646973,0,0,0,130,115,222
58,0.679492175579071,-0.0526367202401161,-9.55117225646973,0,0,0,130,118,223
59,0.708203136920929,-0.0669921860098839,-9.53681659698486,0,0,0,129,116,223
60,0.689062535762787,-0.0813476592302322,-9.55117225646973,0,0,0,130,117,226
61,0.669921875,-0.07177734375,-9.55117225646973,0,0,0,130,117,226
62,0.689062535762787,-0.0574218779802322,-9.55595684051514,0,0,0,130,116,228
63,0.684277355670929,-0.0574218779802322,-9.5703125,0,0,0,130,122,231
64,0.69384765625,-0.0478515625,-9.55117225646973,0,0,0,131,121,229
65,0.674707055091858,-0.0526367202401161,-9.55595684051514,0,0,0,132,120,227
66,0.689062535762787,-0.0622070319950581,-9.55595684051514,0,0,0,134,118,227
67,0.689062535762787,-0.0526367202401161,-9.5703125,0,0,0,131,119,224
68,0.665136754512787,-0.0622070319950581,-9.56552791595459,0,0,0,132,114,227
69,0.684277355670929,-0.0574218779802322,-9.56074237823486,0,0,0,133,115,223
70,0.684277355670929,-0.0478515625,-9.56074237823486,0,0,0,131,117,222
71,0.69384765625,-0.0622070319950581,-9.55117225646973,0,0,0,132,116,225
72,0.689062535762787,-0.07177734375,-9.53203105926514,0,0,0,128,116,228
73,0.674707055091858,-0.0622070319950581,-9.57509803771973,0,0,0,130,117,227
74,0.689062535762787,-0.0526367202401161,-9.55117225646973,0,0,0,131,113,226
75,0.674707055091858,-0.0669921860098839,-9.56074237823486,0,0,0,129,113,228
76,0.69384765625,-0.07177734375,-9.56074237823486,0,0,0,130,114,227
77,0.684277355670929,-0.0622070319950581,-9.56552791595459,0,0,0,128,114,225
78,0.684277355670929,-0.0669921860098839,-9.55117225646973,0,0,0,127,118,223
79,0.689062535762787,-0.0574218779802322,-9.58945369720459,0,0,0,130,115,223
80,0.684277355670929,-0.0669921860098839,-9.54160213470459,0,0,0,134,113,224
81,0.69384765625,-0.0574218779802322,-9.56074237823486,0,0,0,135,114,224
82,0.684277355670929,-0.07177734375,-9.58466815948486,0,0,0,134,115,221
83,0.679492175579071,-0.0669921860098839,-9.56552791595459,0,0,0,133,116,223
84,0.674707055091858,-0.0622070319950581,-9.54160213470459,0,0,0,134,116,228
85,0.674707055091858,-0.0526367202401161,-9.56074237823486,0,0,0,133,117,226
86,0.689062535762787,-0.0622070319950581,-9.55117225646973,0,0,0,133,118,225
87,0.679492175579071,-0.0669921860098839,-9.56074237823486,0,0,0,132,122,232
